"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"05.02.2020","2,5785","2,5495","2,6040","2,5485","0,37K","1,30%"
"04.02.2020","2,5455","2,5085","2,5710","2,5085","0,65K","1,39%"
"03.02.2020","2,5105","2,5110","2,5615","2,4910","0,54K","-0,38%"
"31.01.2020","2,5200","2,5495","2,5655","2,5090","0,47K","-0,30%"
"30.01.2020","2,5275","2,5475","2,5525","2,5230","0,14K","-1,04%"
"29.01.2020","2,5540","2,5880","2,6065","2,5530","87,19K","-0,99%"
"28.01.2020","2,5795","2,5935","2,6085","2,5775","100,47K","-0,65%"
"27.01.2020","2,5965","2,6675","2,6730","2,5915","118,99K","-3,26%"
"24.01.2020","2,6840","2,7310","2,7360","2,6775","72,57K","-1,54%"
"23.01.2020","2,7260","2,7680","2,7725","2,7110","88,85K","-1,41%"
"22.01.2020","2,7650","2,7880","2,8050","2,7635","71,19K","-1,02%"
"21.01.2020","2,7935","2,8470","2,8610","2,7900","103,87K","-1,78%"
"20.01.2020","2,8440","2,8520","2,8610","2,8370","","-0,25%"
"19.01.2020","2,8510","2,8460","2,8510","2,8450","","0,19%"
"17.01.2020","2,8455","2,8520","2,8755","2,8415","59,52K","-0,05%"
"16.01.2020","2,8470","2,8625","2,8860","2,8415","73,55K","-0,66%"
"15.01.2020","2,8660","2,8700","2,8705","2,8365","55,20K","-0,26%"
"14.01.2020","2,8735","2,8560","2,8745","2,8495","74,97K","0,44%"
"13.01.2020","2,8610","2,8055","2,8640","2,8055","73,10K","1,69%"
"10.01.2020","2,8135","2,8000","2,8360","2,7955","60,79K","0,41%"
"09.01.2020","2,8020","2,8080","2,8190","2,7955","53,12K","-0,36%"
"08.01.2020","2,8120","2,7955","2,8140","2,7630","77,70K","0,66%"
"07.01.2020","2,7935","2,7890","2,8040","2,7800","59,47K","0,13%"
"06.01.2020","2,7900","2,7650","2,7955","2,7645","59,57K","0,11%"
"03.01.2020","2,7870","2,8250","2,8255","2,7595","74,75K","-1,35%"
"02.01.2020","2,8250","2,8035","2,8295","2,7940","72,46K","0,68%"
"01.01.2020","2,8060","2,7980","2,8070","2,7980","","0,32%"
"31.12.2019","2,7970","2,8205","2,8220","2,7960","42,72K","-1,29%"
"30.12.2019","2,8335","2,8255","2,8380","2,8190","46,91K","0,21%"
"27.12.2019","2,8275","2,8490","2,8490","2,8160","0,18K","-0,70%"
"26.12.2019","2,8475","2,8330","2,8550","2,8325","0,14K","0,33%"
"25.12.2019","2,8380","2,8250","2,8420","2,8250","","0,41%"
"24.12.2019","2,8265","2,8185","2,8300","2,8120","0,16K","0,61%"
"23.12.2019","2,8095","2,8010","2,8070","2,7940","0,38K","0,16%"
"20.12.2019","2,8050","2,8245","2,8255","2,7975","0,21K","-0,76%"
"19.12.2019","2,8265","2,8005","2,8260","2,8005","0,48K","0,55%"
"18.12.2019","2,8110","2,7945","2,8105","2,7945","0,62K","-0,05%"
"17.12.2019","2,8125","2,8070","2,8165","2,8050","0,48K","0,12%"
"16.12.2019","2,8090","2,7885","2,8145","2,7855","2,32K","1,13%"
"13.12.2019","2,7775","2,8160","2,8250","2,7675","0,45K","-0,54%"
"12.12.2019","2,7925","2,7780","2,8090","2,7675","0,24K","0,25%"
"11.12.2019","2,7855","2,7700","2,7915","2,7675","0,29K","0,87%"
"10.12.2019","2,7615","2,7455","2,7625","2,7445","0,26K","0,27%"
"09.12.2019","2,7540","2,7355","2,7565","2,7205","0,38K","1,23%"
"06.12.2019","2,7205","2,6705","2,7475","2,6650","0,11K","2,33%"
"05.12.2019","2,6585","2,6590","2,6655","2,6545","0,33K","0,15%"
"04.12.2019","2,6545","2,6195","2,6605","2,6195","0,19K","1,39%"
"03.12.2019","2,6180","2,6450","2,6450","2,6215","0,08K","-1,04%"
"02.12.2019","2,6455","2,6490","2,6570","2,6440","0,11K","-0,40%"
"29.11.2019","2,6560","2,6655","2,6655","2,6490","0,24K","-0,52%"
"28.11.2019","2,6700","2,6940","2,6950","2,6670","","-0,76%"
"27.11.2019","2,6905","2,6825","2,7025","2,6825","0,66K","0,17%"
"26.11.2019","2,6860","2,6530","2,6870","2,6445","1,48K","1,22%"
"25.11.2019","2,6535","2,6500","2,6735","2,6405","0,71K","0,08%"
"22.11.2019","2,6515","2,6310","2,6530","2,6230","0,51K","0,91%"
"21.11.2019","2,6275","2,6495","2,6525","2,6255","0,81K","-0,92%"
"20.11.2019","2,6520","2,6535","2,6660","2,6455","1,15K","-0,26%"
"19.11.2019","2,6590","2,6245","2,6630","2,6225","0,91K","1,31%"
"18.11.2019","2,6245","2,6420","2,6480","2,6210","1,03K","-0,68%"
"15.11.2019","2,6425","2,6300","2,6465","2,6295","0,42K","0,61%"
"14.11.2019","2,6265","2,6450","2,6600","2,6230","0,76K","-0,64%"
"13.11.2019","2,6435","2,6530","2,6545","2,6375","0,76K","-0,25%"
"12.11.2019","2,6500","2,6640","2,6870","2,6470","0,47K","-0,67%"
"11.11.2019","2,6680","2,6920","2,6920","2,6625","0,25K","-0,67%"
"08.11.2019","2,6860","2,7220","2,7245","2,6810","0,74K","-1,68%"
"07.11.2019","2,7320","2,6710","2,7325","2,6710","0,59K","2,34%"
"06.11.2019","2,6695","2,7030","2,7030","2,6675","0,31K","-1,31%"
"05.11.2019","2,7050","2,6685","2,7140","2,6680","0,70K","1,10%"
"04.11.2019","2,6755","2,6670","2,6805","2,6600","0,35K","0,68%"
"01.11.2019","2,6575","2,6505","2,6680","2,6420","0,41K","0,57%"
"31.10.2019","2,6425","2,6865","2,6890","2,6350","0,32K","-1,78%"
"30.10.2019","2,6905","2,6860","2,6935","2,6675","0,11K","-0,04%"
"29.10.2019","2,6915","2,6820","2,6970","2,6725","52,04K","0,32%"
